participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._current_page_name;participant.time_started_utc;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.role;player.payoff;player.consent_given;player.cumulative_earnings;player.test1_pending_earnings;player.qcm_click_sequence;player.dummy_field;player.treatment;player.phase;player.flower_colors;player.nutrient_choice;player.score_per_flower;player.Vround;player.score_reel;player.noise_applied;player.exploration_flower_pairs_order;player.year_of_birth;player.feedback;group.id_in_subsession;subsession.round_number;session.code;session.label;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;0.87;0.0;;ok;Anomaly no CT;Second phase;"[""Yellow"", ""Purple""]";"[[""Red"", ""Blue""], [""Blue"", ""Yellow""]]";[0.6, 0.8];0;"[""6"", ""8""]";[null, null];"[[""Green"", ""Orange""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Red"", ""Blue""], [""Purple"", ""Yellow""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Purple"", ""Yellow""]]";;;1;19;jh2otyuo;;;;;0
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;0.92;0.0;;ok;Anomaly no CT;Second phase;"[""Green"", ""Orange""]";"[[""Red"", ""Yellow""], [""Red"", ""Yellow""]]";[0.8, 0.8];0;"[""8"", ""8""]";[null, null];"[[""Green"", ""Orange""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Red"", ""Blue""], [""Purple"", ""Yellow""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Purple"", ""Yellow""]]";;;1;20;jh2otyuo;;;;;0
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;0.98;0.0;;ok;Anomaly no CT;Second phase;"[""Yellow"", ""Purple""]";"[[""Red"", ""Yellow""], [""Blue"", ""Yellow""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Orange""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Red"", ""Blue""], [""Purple"", ""Yellow""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Purple"", ""Yellow""]]";;;1;21;jh2otyuo;;;;;0
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;1.03;0.0;;ok;Anomaly no CT;Second phase;"[""Orange"", ""Green""]";"[[""Red"", ""Yellow""], [""Red"", ""Yellow""]]";[0.8, 0.8];-1;"[""7"", ""7""]";[null, null];"[[""Green"", ""Orange""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Red"", ""Blue""], [""Purple"", ""Yellow""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Purple"", ""Yellow""]]";;;1;22;jh2otyuo;;;;;0
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;1.08;0.0;;ok;Anomaly no CT;Second phase;"[""Purple"", ""Yellow""]";"[[""Blue"", ""Yellow""], [""Red"", ""Yellow""]]";[0.8, 0.8];0;"[""8"", ""8""]";[null, null];"[[""Green"", ""Orange""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Red"", ""Blue""], [""Purple"", ""Yellow""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Purple"", ""Yellow""]]";;;1;23;jh2otyuo;;;;;0
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;1.13;0.0;;ok;Anomaly no CT;Second phase;"[""Green"", ""Orange""]";"[[""Red"", ""Yellow""], [""Red"", ""Yellow""]]";[0.8, 0.8];-1;"[""7"", ""7""]";[null, null];"[[""Green"", ""Orange""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Red"", ""Blue""], [""Purple"", ""Yellow""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Purple"", ""Yellow""]]";;;1;24;jh2otyuo;;;;;0
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;1.19;0.0;;ok;Anomaly no CT;Second phase;"[""Purple"", ""Yellow""]";"[[""Red"", ""Yellow""], [""Red"", ""Yellow""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Orange""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Red"", ""Blue""], [""Purple"", ""Yellow""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Purple"", ""Yellow""]]";;;1;25;jh2otyuo;;;;;0
3;x5bfst4m;5bc7a4433dec25000138c626;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:28.217563;1;;;0.0;3;;0.0;;1.78;0.0;;ok;Anomaly no CT;Results;"[""Green"", ""Yellow"", ""Purple"", ""Red"", ""Orange"", ""Blue""]";"[[""Red"", ""Yellow""], [""Red"", ""Yellow""], [""Red"", ""Yellow""], [""Red"", ""Yellow""], [""Red"", ""Blue""], [""Blue"", ""Red""]]";[1.6, 1.6, 1.6, 1.6, 1.2, 1.2];-1;"[""15"", ""15"", ""15"", ""15"", ""11"", ""11""]";[null, null, null, null, null, null];;1980;;1;26;jh2otyuo;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;yes;0.05;0.0;"[{""slide"":""5/10"",""text"":""Flower growth based on my nutrient choices"",""correct"":true,""timestamp"":1770373885998},{""slide"":""9/10"",""text"":""The total earnings are calculated by adding the earnings from each round."",""correct"":true,""timestamp"":1770373947664}]";ok;Anomaly CT;First phase;"[""Orange"", ""Green""]";"[[""Red"", ""Blue""], [""Yellow"", ""Blue""]]";[0.6, 0.8];0;"[""6"", ""8""]";[null, null];;;;1;1;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.13;0.0;;ok;Anomaly CT;First phase;"[""Green"", ""Orange"", ""Orange""]";"[[""Yellow"", ""Blue""], [""Yellow"", ""Yellow""], [""Yellow"", ""Red""]]";[0.8, 1.0, 0.8];-1;"[""7"", ""9"", ""7""]";[null, null, null];;;;1;2;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.23;0.0;;ok;Anomaly CT;First phase;"[""Orange"", ""Green"", ""Green""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Blue""], [""Blue"", ""Yellow""]]";[1.0, 0.8, 0.8];1;"[""11"", ""9"", ""9""]";[null, null, null];;;;1;3;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.3;0.0;;ok;Anomaly CT;First phase;"[""Green"", ""Orange""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];0;"[""10"", ""10""]";[null, null];;;;1;4;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.3;0.36666666666666664;;ok;Anomaly CT;Test 1;"[""Green"", ""Yellow"", ""Purple"", ""Red"", ""Orange"", ""Blue""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Blue""], [""Yellow"", ""Blue""], [""Yellow"", ""Blue""], [""Yellow"", ""Yellow""], [""Yellow"", ""Blue""]]";[2.0, 1.6, 1.6, 1.6, 2.0, 1.6];1;"[""21"", ""17"", ""17"", ""17"", ""21"", ""17""]";[null, null, null, null, null, null];;;;1;5;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.36;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Purple""]";"[[""Yellow"", ""Blue""], [""Yellow"", ""Red""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;6;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.43;0.0;;ok;Anomaly CT;Second phase;"[""Orange"", ""Orange""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];0;"[""10"", ""10""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;7;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.48;0.0;;ok;Anomaly CT;Second phase;"[""Blue"", ""Yellow""]";"[[""Blue"", ""Blue""], [""Yellow"", ""Yellow""]]";[0.6, 1.0];-1;"[""5"", ""9""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;8;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.55;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Green""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];1;"[""11"", ""11""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;9;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.61;0.0;;ok;Anomaly CT;Second phase;"[""Orange"", ""Purple""]";"[[""Yellow"", ""Red""], [""Yellow"", ""Yellow""]]";[0.8, 1.0];0;"[""8"", ""10""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;10;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.67;0.0;;ok;Anomaly CT;Second phase;"[""Red"", ""Yellow""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Red""]]";[1.0, 0.8];0;"[""10"", ""8""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;11;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.73;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Green""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];-1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;12;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.78;0.0;;ok;Anomaly CT;Second phase;"[""Orange"", ""Orange""]";"[[""Yellow"", ""Blue""], [""Yellow"", ""Red""]]";[0.8, 0.8];0;"[""8"", ""8""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;13;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.83;0.0;;ok;Anomaly CT;Second phase;"[""Purple"", ""Purple""]";"[[""Blue"", ""Red""], [""Yellow"", ""Yellow""]]";[0.6, 1.0];-1;"[""5"", ""9""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;14;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.89;0.0;;ok;Anomaly CT;Second phase;"[""Orange"", ""Purple""]";"[[""Yellow"", """"], [""Yellow"", ""Yellow""]]";[0.5, 1.0];1;"[""6"", ""11""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;15;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;0.95;0.0;;ok;Anomaly CT;Second phase;"[""Yellow"", ""Yellow""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];-1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;16;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;1.02;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Purple""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];0;"[""10"", ""10""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;17;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;1.09;0.0;;ok;Anomaly CT;Second phase;"[""Blue"", ""Yellow""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];1;"[""11"", ""11""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;18;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;1.16;0.0;;ok;Anomaly CT;Second phase;"[""Orange"", ""Orange""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];0;"[""10"", ""10""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;19;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;1.23;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Green""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];0;"[""10"", ""10""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;20;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;1.28;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Green""]";"[[""Red"", """"], [""Yellow"", ""Yellow""]]";[0.3, 1.0];1;"[""4"", ""11""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;21;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;1.34;0.0;;ok;Anomaly CT;Second phase;"[""Orange"", ""Orange""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];-1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;22;amlhhgj9;;;;;0
14;g2bh27wq;5c23c651d9435800010b7e48;0;182;182;flowerfieldtask;Results;2026-02-06 10:28:29.104222;1;;;0.0;14;;0.0;;1.41;0.0;;ok;Anomaly CT;Second phase;"[""Red"", ""Yellow""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];0;"[""10"", ""10""]";[null, null];"[[""Green"", ""Purple""], [""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Purple"", ""Purple""], [""Orange"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Green"", ""Green""], [""Orange"", ""Orange""], [""Red"", ""Yellow""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""]]";;;1;23;amlhhgj9;;;;;0
